dataset,alpha,algo,seed,chicken_violations,kernel_count,heuristic_violations,total_violations,chicken_ms,heuristic_ms
WikiElec,0.60,gaia,15,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,17,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,16,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,19,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,20,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,18,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,21,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,22,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,23,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,24,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,25,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,28,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,29,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,27,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,26,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,30,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,32,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,31,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,33,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,34,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,35,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,41,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,37,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,38,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,36,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,39,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,42,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,40,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,43,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,45,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,44,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,49,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,46,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,47,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,48,11624,0,0,11624,2683,0
WikiElec,0.60,gaia,50,11624,0,0,11624,2683,0
WikiElec,0.60,venus,1,11624,0,0,11624,2683,0
WikiElec,0.60,venus,3,11624,0,0,11624,2683,0
WikiElec,0.60,venus,2,11624,0,0,11624,2683,0
WikiElec,0.60,venus,4,11624,0,0,11624,2683,0
WikiElec,0.60,venus,5,11624,0,0,11624,2683,0
WikiElec,0.60,venus,6,11624,0,0,11624,2683,0
WikiElec,0.60,venus,7,11624,0,0,11624,2683,0
WikiElec,0.60,venus,8,11624,0,0,11624,2683,0
WikiElec,0.60,venus,9,11624,0,0,11624,2683,0
WikiElec,0.60,venus,10,11624,0,0,11624,2683,0
WikiElec,0.60,venus,11,11624,0,0,11624,2683,0
WikiElec,0.60,venus,13,11624,0,0,11624,2683,0
WikiElec,0.60,venus,14,11624,0,0,11624,2683,0
WikiElec,0.60,venus,12,11624,0,0,11624,2683,0
WikiElec,0.60,venus,15,11624,0,0,11624,2683,0
WikiElec,0.60,venus,16,11624,0,0,11624,2683,0
WikiElec,0.60,venus,17,11624,0,0,11624,2683,0
WikiElec,0.60,venus,18,11624,0,0,11624,2683,0
WikiElec,0.60,venus,19,11624,0,0,11624,2683,0
WikiElec,0.60,venus,22,11624,0,0,11624,2683,0
WikiElec,0.60,venus,21,11624,0,0,11624,2683,0
WikiElec,0.60,venus,20,11624,0,0,11624,2683,0
WikiElec,0.60,venus,23,11624,0,0,11624,2683,0
WikiElec,0.60,venus,25,11624,0,0,11624,2683,0
WikiElec,0.60,venus,24,11624,0,0,11624,2683,0
WikiElec,0.60,venus,26,11624,0,0,11624,2683,0
WikiElec,0.60,venus,27,11624,0,0,11624,2683,0
WikiElec,0.60,venus,28,11624,0,0,11624,2683,0
WikiElec,0.60,venus,29,11624,0,0,11624,2683,0
WikiElec,0.60,venus,30,11624,0,0,11624,2683,0
WikiElec,0.60,venus,33,11624,0,0,11624,2683,0
WikiElec,0.60,venus,34,11624,0,0,11624,2683,0
WikiElec,0.60,venus,32,11624,0,0,11624,2683,0
WikiElec,0.60,venus,31,11624,0,0,11624,2683,0
WikiElec,0.60,venus,36,11624,0,0,11624,2683,0
WikiElec,0.60,venus,37,11624,0,0,11624,2683,0
WikiElec,0.60,venus,35,11624,0,0,11624,2683,0
WikiElec,0.60,venus,38,11624,0,0,11624,2683,0
WikiElec,0.60,venus,39,11624,0,0,11624,2683,0
WikiElec,0.60,venus,42,11624,0,0,11624,2683,0
WikiElec,0.60,venus,41,11624,0,0,11624,2683,0
WikiElec,0.60,venus,40,11624,0,0,11624,2683,0
WikiElec,0.60,venus,45,11624,0,0,11624,2683,0
WikiElec,0.60,venus,47,11624,0,0,11624,2683,0
WikiElec,0.60,venus,46,11624,0,0,11624,2683,0
WikiElec,0.60,venus,43,11624,0,0,11624,2683,0
WikiElec,0.60,venus,48,11624,0,0,11624,2683,0
WikiElec,0.60,venus,44,11624,0,0,11624,2683,0
WikiElec,0.60,venus,49,11624,0,0,11624,2683,0
WikiElec,0.60,venus,50,11624,0,0,11624,2683,0
WikiElec,0.50,gaia,1,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,3,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,2,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,5,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,7,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,9,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,6,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,8,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,4,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,10,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,11,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,15,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,13,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,14,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,12,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,17,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,16,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,20,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,18,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,19,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,21,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,23,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,24,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,22,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,25,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,27,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,26,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,28,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,29,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,30,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,31,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,32,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,33,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,36,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,38,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,34,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,37,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,35,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,39,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,41,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,40,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,42,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,43,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,44,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,46,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,45,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,47,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,48,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,50,11624,0,0,11624,2648,0
WikiElec,0.50,venus,2,11624,0,0,11624,2648,0
WikiElec,0.50,gaia,49,11624,0,0,11624,2648,0
WikiElec,0.50,venus,1,11624,0,0,11624,2648,0
WikiElec,0.50,venus,4,11624,0,0,11624,2648,0
WikiElec,0.50,venus,3,11624,0,0,11624,2648,0
WikiElec,0.50,venus,6,11624,0,0,11624,2648,0
WikiElec,0.50,venus,5,11624,0,0,11624,2648,0
WikiElec,0.50,venus,7,11624,0,0,11624,2648,0
WikiElec,0.50,venus,8,11624,0,0,11624,2648,0
WikiElec,0.50,venus,9,11624,0,0,11624,2648,0
WikiElec,0.50,venus,11,11624,0,0,11624,2648,0
WikiElec,0.50,venus,10,11624,0,0,11624,2648,0
WikiElec,0.50,venus,13,11624,0,0,11624,2648,0
WikiElec,0.50,venus,12,11624,0,0,11624,2648,0
WikiElec,0.50,venus,16,11624,0,0,11624,2648,0
WikiElec,0.50,venus,14,11624,0,0,11624,2648,0
WikiElec,0.50,venus,17,11624,0,0,11624,2648,0
WikiElec,0.50,venus,15,11624,0,0,11624,2648,0
WikiElec,0.50,venus,18,11624,0,0,11624,2648,0
WikiElec,0.50,venus,20,11624,0,0,11624,2648,0
WikiElec,0.50,venus,19,11624,0,0,11624,2648,0
WikiElec,0.50,venus,21,11624,0,0,11624,2648,0
WikiElec,0.50,venus,24,11624,0,0,11624,2648,0
WikiElec,0.50,venus,22,11624,0,0,11624,2648,0
WikiElec,0.50,venus,26,11624,0,0,11624,2648,0
WikiElec,0.50,venus,27,11624,0,0,11624,2648,0
WikiElec,0.50,venus,25,11624,0,0,11624,2648,0
WikiElec,0.50,venus,23,11624,0,0,11624,2648,0
WikiElec,0.50,venus,28,11624,0,0,11624,2648,0
WikiElec,0.50,venus,29,11624,0,0,11624,2648,0
WikiElec,0.50,venus,30,11624,0,0,11624,2648,0
WikiElec,0.50,venus,31,11624,0,0,11624,2648,0
WikiElec,0.50,venus,32,11624,0,0,11624,2648,0
WikiElec,0.50,venus,33,11624,0,0,11624,2648,0
WikiElec,0.50,venus,34,11624,0,0,11624,2648,0
WikiElec,0.50,venus,35,11624,0,0,11624,2648,0
WikiElec,0.50,venus,37,11624,0,0,11624,2648,0
WikiElec,0.50,venus,39,11624,0,0,11624,2648,0
WikiElec,0.50,venus,36,11624,0,0,11624,2648,0
WikiElec,0.50,venus,38,11624,0,0,11624,2648,0
WikiElec,0.50,venus,40,11624,0,0,11624,2648,0
WikiElec,0.50,venus,41,11624,0,0,11624,2648,0
WikiElec,0.50,venus,42,11624,0,0,11624,2648,0
WikiElec,0.50,venus,45,11624,0,0,11624,2648,0
WikiElec,0.50,venus,43,11624,0,0,11624,2648,0
WikiElec,0.50,venus,44,11624,0,0,11624,2648,0
WikiElec,0.50,venus,46,11624,0,0,11624,2648,0
WikiElec,0.50,venus,47,11624,0,0,11624,2648,0
WikiElec,0.50,venus,48,11624,0,0,11624,2648,0
WikiElec,0.50,venus,50,11624,0,0,11624,2648,0
WikiElec,0.50,venus,49,11624,0,0,11624,2648,0
Bundestag,1.00,gaia,3,0,1,11609,11609,2579,8987
Bundestag,1.00,gaia,1,0,1,11532,11532,2579,9424
Bundestag,1.00,gaia,8,0,1,11555,11555,2579,9708
Bundestag,1.00,gaia,6,0,1,11532,11532,2579,9727
Bundestag,1.00,gaia,2,0,1,11609,11609,2579,9776
Bundestag,1.00,gaia,5,0,1,11606,11606,2579,9867
Bundestag,1.00,gaia,10,0,1,11532,11532,2579,10039
Bundestag,1.00,gaia,9,0,1,11532,11532,2579,10082
Bundestag,1.00,gaia,7,0,1,11606,11606,2579,10495
Bundestag,1.00,gaia,4,0,1,11555,11555,2579,11526
Bundestag,1.00,gaia,13,0,1,2682,2682,2579,8939
Bundestag,1.00,gaia,11,0,1,2682,2682,2579,9962
Bundestag,1.00,gaia,12,0,1,11532,11532,2579,9838
Bundestag,1.00,gaia,18,0,1,11606,11606,2579,9802
Bundestag,1.00,gaia,16,0,1,11606,11606,2579,10184
Bundestag,1.00,gaia,19,0,1,11555,11555,2579,10551
Bundestag,1.00,gaia,20,0,1,11532,11532,2579,9987
Bundestag,1.00,gaia,17,0,1,2542,2542,2579,12559
Bundestag,1.00,gaia,15,0,1,2660,2660,2579,13077
Bundestag,1.00,gaia,14,0,1,11598,11598,2579,15788
Bundestag,1.00,gaia,21,0,1,2651,2651,2579,8705
Bundestag,1.00,gaia,24,0,1,2049,2049,2579,7860
Bundestag,1.00,gaia,23,0,1,11606,11606,2579,9672
Bundestag,1.00,gaia,22,0,1,11532,11532,2579,10220
Bundestag,1.00,gaia,25,0,1,11532,11532,2579,10340
Bundestag,1.00,gaia,27,0,1,11606,11606,2579,9560
Bundestag,1.00,gaia,30,0,1,11532,11532,2579,9860
Bundestag,1.00,gaia,26,0,1,11553,11553,2579,14826
Bundestag,1.00,gaia,28,0,1,11555,11555,2579,13500
Bundestag,1.00,gaia,31,0,1,11532,11532,2579,10383
Bundestag,1.00,gaia,32,0,1,11532,11532,2579,10170
Bundestag,1.00,gaia,34,0,1,2626,2626,2579,8753
Bundestag,1.00,gaia,33,0,1,11606,11606,2579,9588
Bundestag,1.00,gaia,29,0,1,2542,2542,2579,16532
Bundestag,1.00,gaia,35,0,1,2660,2660,2579,10386
Bundestag,1.00,gaia,36,0,1,11555,11555,2579,12059
Bundestag,1.00,gaia,37,0,1,11609,11609,2579,9132
Bundestag,1.00,gaia,38,0,1,2189,2189,2579,9286
Bundestag,1.00,gaia,39,0,1,11532,11532,2579,10368
Bundestag,1.00,gaia,42,0,1,11532,11532,2579,9467
Bundestag,1.00,gaia,40,0,1,11532,11532,2579,9757
Bundestag,1.00,gaia,41,0,1,11609,11609,2579,9585
Bundestag,1.00,gaia,43,0,1,11532,11532,2579,9809
Bundestag,1.00,gaia,44,0,1,11553,11553,2579,11130
Bundestag,1.00,gaia,45,0,1,11555,11555,2579,9754
Bundestag,1.00,gaia,47,0,1,11606,11606,2579,8560
Bundestag,1.00,gaia,46,0,1,11532,11532,2579,10055
Bundestag,1.00,gaia,49,0,1,11609,11609,2579,8949
Bundestag,1.00,gaia,50,0,1,11534,11534,2579,9869
Bundestag,1.00,gaia,48,0,1,2682,2682,2579,13475
Bundestag,1.00,venus,2,0,1,967,967,2579,18007
Bundestag,1.00,venus,4,0,1,989,989,2579,17791
Bundestag,1.00,venus,3,0,1,2128,2128,2579,20068
Bundestag,1.00,venus,6,0,1,967,967,2579,17219
Bundestag,1.00,venus,7,0,1,989,989,2579,18111
Bundestag,1.00,venus,1,0,1,11532,11532,2579,26637
Bundestag,1.00,venus,9,0,1,967,967,2579,17256
Bundestag,1.00,venus,5,0,1,968,968,2579,24883
Bundestag,1.00,venus,10,0,1,967,967,2579,17151
Bundestag,1.00,venus,8,0,1,967,967,2579,21072
Bundestag,1.00,venus,11,0,1,967,967,2579,17814
Bundestag,1.00,venus,13,0,1,967,967,2579,19899
Bundestag,1.00,venus,15,0,1,968,968,2579,17874
Bundestag,1.00,venus,14,0,1,968,968,2579,18969
Bundestag,1.00,venus,17,0,1,967,967,2579,17068
Bundestag,1.00,venus,12,0,1,11532,11532,2579,24085
Bundestag,1.00,venus,18,0,1,989,989,2579,17456
Bundestag,1.00,venus,19,0,1,968,968,2579,19058
Bundestag,1.00,venus,16,0,1,967,967,2579,23501
Bundestag,1.00,venus,20,0,1,967,967,2579,22210
Bundestag,1.00,venus,21,0,1,967,967,2579,16938
Bundestag,1.00,venus,24,0,1,968,968,2579,17425
Bundestag,1.00,venus,23,0,1,967,967,2579,20557
Bundestag,1.00,venus,25,0,1,968,968,2579,18462
Bundestag,1.00,venus,22,0,1,967,967,2579,21805
Bundestag,1.00,venus,27,0,1,967,967,2579,17434
Bundestag,1.00,venus,28,0,1,11552,11552,2579,15761
Bundestag,1.00,venus,26,0,1,968,968,2579,18289
Bundestag,1.00,venus,30,0,1,11552,11552,2579,17534
Bundestag,1.00,venus,29,0,1,967,967,2579,20569
Bundestag,1.00,venus,31,0,1,1003,1003,2579,18793
Bundestag,1.00,venus,33,0,1,967,967,2579,17689
Bundestag,1.00,venus,32,0,1,967,967,2579,21450
Bundestag,1.00,venus,35,0,1,967,967,2579,18291
Bundestag,1.00,venus,37,0,1,989,989,2579,18580
Bundestag,1.00,venus,34,0,1,967,967,2579,20500
Bundestag,1.00,venus,38,0,1,967,967,2579,20369
Bundestag,1.00,venus,36,0,1,967,967,2579,22616
Bundestag,1.00,venus,39,0,1,989,989,2579,21047
Bundestag,1.00,venus,41,0,1,967,967,2579,26613
Bundestag,1.00,venus,43,0,1,1003,1003,2579,17919
Bundestag,1.00,venus,47,0,1,11552,11552,2579,16043
Bundestag,1.00,venus,40,0,1,11532,11532,2579,29376
Bundestag,1.00,venus,42,0,1,967,967,2579,20278
Bundestag,1.00,venus,44,0,1,967,967,2579,19744
Bundestag,1.00,venus,46,0,1,1004,1004,2579,17706
Bundestag,1.00,venus,48,0,1,967,967,2579,18281
Bundestag,1.00,venus,45,0,1,968,968,2579,23041
Bundestag,1.00,venus,49,0,1,1003,1003,2579,16586
Bundestag,1.00,venus,50,0,1,967,967,2579,16977
Bundestag,0.90,gaia,6,6853,1,2044,8897,16701,5500
Bundestag,0.90,gaia,3,6853,1,2044,8897,16701,5813
Bundestag,0.90,gaia,9,6853,1,2044,8897,16701,5814
Bundestag,0.90,gaia,7,6853,1,2044,8897,16701,6062
Bundestag,0.90,gaia,2,6853,1,8063,14916,16701,6662
Bundestag,0.90,gaia,4,6853,1,8063,14916,16701,6679
Bundestag,0.90,gaia,5,6853,1,8063,14916,16701,6894
Bundestag,0.90,gaia,8,6853,1,8042,14895,16701,7095
Bundestag,0.90,gaia,10,6853,1,2025,8878,16701,7357
Bundestag,0.90,gaia,1,6853,1,2042,8895,16701,7574
Bundestag,0.90,gaia,14,6853,1,2044,8897,16701,6248
Bundestag,0.90,gaia,13,6853,1,8042,14895,16701,6829
Bundestag,0.90,gaia,18,6853,1,2025,8878,16701,5569
Bundestag,0.90,gaia,11,6853,1,8042,14895,16701,7170
Bundestag,0.90,gaia,12,6853,1,8063,14916,16701,7504
Bundestag,0.90,gaia,16,6853,1,8063,14916,16701,6928
Bundestag,0.90,gaia,15,6853,1,8042,14895,16701,7175
Bundestag,0.90,gaia,17,6853,1,8042,14895,16701,6979
Bundestag,0.90,gaia,20,6853,1,2044,8897,16701,6318
Bundestag,0.90,gaia,19,6853,1,8063,14916,16701,7229
Bundestag,0.90,gaia,21,6853,1,2044,8897,16701,6180
Bundestag,0.90,gaia,22,6853,1,617,7470,16701,6194
Bundestag,0.90,gaia,23,6853,1,8063,14916,16701,6687
Bundestag,0.90,gaia,24,6853,1,8074,14927,16701,6696
Bundestag,0.90,gaia,25,6853,1,8035,14888,16701,6527
Bundestag,0.90,gaia,27,6853,1,2025,8878,16701,6104
Bundestag,0.90,gaia,28,6853,1,8074,14927,16701,6510
Bundestag,0.90,gaia,26,6853,1,8063,14916,16701,6995
Bundestag,0.90,gaia,29,6853,1,8063,14916,16701,7423
Bundestag,0.90,gaia,30,6853,1,8035,14888,16701,6743
Bundestag,0.90,gaia,34,6853,1,2044,8897,16701,5895
Bundestag,0.90,gaia,31,6853,1,8063,14916,16701,7114
Bundestag,0.90,gaia,33,6853,1,8042,14895,16701,7025
Bundestag,0.90,gaia,40,6853,1,1482,8335,16701,5353
Bundestag,0.90,gaia,35,6853,1,8042,14895,16701,6852
Bundestag,0.90,gaia,32,6853,1,2044,8897,16701,7989
Bundestag,0.90,gaia,36,6853,1,8042,14895,16701,6961
Bundestag,0.90,gaia,38,6853,1,8074,14927,16701,6966
Bundestag,0.90,gaia,39,6853,1,8063,14916,16701,7324
Bundestag,0.90,gaia,37,6853,1,8042,14895,16701,8468
Bundestag,0.90,gaia,41,6853,1,8063,14916,16701,7094
Bundestag,0.90,gaia,45,6853,1,613,7466,16701,6259
Bundestag,0.90,gaia,43,6853,1,613,7466,16701,6593
Bundestag,0.90,gaia,44,6853,1,8063,14916,16701,6880
Bundestag,0.90,gaia,46,6853,1,8074,14927,16701,6906
Bundestag,0.90,gaia,48,6853,1,2044,8897,16701,6167
Bundestag,0.90,gaia,47,6853,1,8042,14895,16701,6996
Bundestag,0.90,gaia,50,6853,1,8063,14916,16701,6823
Bundestag,0.90,gaia,49,6853,1,8063,14916,16701,7063
Bundestag,0.90,gaia,42,6853,1,2025,8878,16701,11124
Bundestag,0.90,venus,3,6853,1,8074,14927,16701,10583
Bundestag,0.90,venus,1,6853,1,1810,8663,16701,12804
Bundestag,0.90,venus,4,6853,1,1810,8663,16701,11794
Bundestag,0.90,venus,2,6853,1,1810,8663,16701,13348
Bundestag,0.90,venus,5,6853,1,1810,8663,16701,12747
Bundestag,0.90,venus,6,6853,1,1810,8663,16701,12897
Bundestag,0.90,venus,8,6853,1,1829,8682,16701,11107
Bundestag,0.90,venus,9,6853,1,1810,8663,16701,12192
Bundestag,0.90,venus,10,6853,1,1829,8682,16701,13018
Bundestag,0.90,venus,7,6853,1,5907,12760,16701,17440
Bundestag,0.90,venus,16,6853,1,598,7451,16701,9168
Bundestag,0.90,venus,11,6853,1,598,7451,16701,12307
Bundestag,0.90,venus,17,6853,1,1829,8682,16701,9786
Bundestag,0.90,venus,13,6853,1,1810,8663,16701,12516
Bundestag,0.90,venus,12,6853,1,1829,8682,16701,13100
Bundestag,0.90,venus,14,6853,1,1810,8663,16701,12350
Bundestag,0.90,venus,15,6853,1,1829,8682,16701,13061
Bundestag,0.90,venus,19,6853,1,598,7451,16701,11541
Bundestag,0.90,venus,18,6853,1,8042,14895,16701,13546
Bundestag,0.90,venus,20,6853,1,1829,8682,16701,12084
Bundestag,0.90,venus,22,6853,1,8074,14927,16701,9447
Bundestag,0.90,venus,21,6853,1,1829,8682,16701,11202
Bundestag,0.90,venus,23,6853,1,1810,8663,16701,11580
Bundestag,0.90,venus,26,6853,1,1810,8663,16701,11449
Bundestag,0.90,venus,24,6853,1,1829,8682,16701,12817
Bundestag,0.90,venus,25,6853,1,1829,8682,16701,13455
Bundestag,0.90,venus,27,6853,1,598,7451,16701,12705
Bundestag,0.90,venus,28,6853,1,1829,8682,16701,12177
Bundestag,0.90,venus,29,6853,1,598,7451,16701,12118
Bundestag,0.90,venus,30,6853,1,1829,8682,16701,11298
Bundestag,0.90,venus,31,6853,1,1810,8663,16701,11703
Bundestag,0.90,venus,33,6853,1,598,7451,16701,10830
Bundestag,0.90,venus,32,6853,1,1829,8682,16701,13364
Bundestag,0.90,venus,34,6853,1,1829,8682,16701,10276
Bundestag,0.90,venus,39,6853,1,8074,14927,16701,7458
Bundestag,0.90,venus,35,6853,1,8074,14927,16701,10888
Bundestag,0.90,venus,37,6853,1,598,7451,16701,10867
Bundestag,0.90,venus,36,6853,1,1810,8663,16701,12770
Bundestag,0.90,venus,38,6853,1,598,7451,16701,12551
Bundestag,0.90,venus,40,6853,1,1829,8682,16701,12707
Bundestag,0.90,venus,41,6853,1,3431,10284,16701,12292
Bundestag,0.90,venus,45,6853,1,598,7451,16701,10225
Bundestag,0.90,venus,42,6853,1,1810,8663,16701,12603
Bundestag,0.90,venus,43,6853,1,595,7448,16701,12322
Bundestag,0.90,venus,44,6853,1,1827,8680,16701,12589
Bundestag,0.90,venus,47,6853,1,598,7451,16701,10062
Bundestag,0.90,venus,46,6853,1,1810,8663,16701,12256
Bundestag,0.90,venus,48,6853,1,8074,14927,16701,9478
Bundestag,0.90,venus,49,6853,1,8074,14927,16701,9094
Bundestag,0.90,venus,50,6853,1,8074,14927,16701,8409
Bundestag,0.80,gaia,6,24310,1,999,25309,28027,2274
Bundestag,0.80,gaia,4,24310,1,152,24462,28027,2907
Bundestag,0.80,gaia,5,24310,1,2987,27297,28027,3007
Bundestag,0.80,gaia,3,24310,1,408,24718,28027,3176
Bundestag,0.80,gaia,7,24310,1,1126,25436,28027,3502
Bundestag,0.80,gaia,1,24310,1,1699,26009,28027,3738
Bundestag,0.80,gaia,2,24310,1,956,25266,28027,3835
Bundestag,0.80,gaia,9,24310,1,850,25160,28027,3965
Bundestag,0.80,gaia,10,24310,1,1684,25994,28027,5851
Bundestag,0.80,gaia,17,24310,1,408,24718,28027,2558
Bundestag,0.80,gaia,8,24310,1,1893,26203,28027,6702
Bundestag,0.80,gaia,16,24310,1,2972,27282,28027,3463
Bundestag,0.80,gaia,12,24310,1,850,25160,28027,4703
Bundestag,0.80,gaia,15,24310,1,407,24717,28027,4181
Bundestag,0.80,gaia,14,24310,1,850,25160,28027,4885
Bundestag,0.80,gaia,19,24310,1,408,24718,28027,2289
Bundestag,0.80,gaia,20,24310,1,999,25309,28027,2218
Bundestag,0.80,gaia,18,24310,1,850,25160,28027,5310
Bundestag,0.80,gaia,11,24310,1,1893,26203,28027,7633
Bundestag,0.80,gaia,13,24310,1,1684,25994,28027,7750
Bundestag,0.80,gaia,23,24310,1,1747,26057,28027,3631
Bundestag,0.80,gaia,21,24310,1,1699,26009,28027,4735
Bundestag,0.80,gaia,28,24310,1,1126,25436,28027,2603
Bundestag,0.80,gaia,24,24310,1,850,25160,28027,4467
Bundestag,0.80,gaia,25,24310,1,956,25266,28027,4643
Bundestag,0.80,gaia,22,24310,1,1703,26013,28027,6361
Bundestag,0.80,gaia,29,24310,1,1683,25993,28027,3866
Bundestag,0.80,gaia,31,24310,1,407,24717,28027,3000
Bundestag,0.80,gaia,26,24310,1,850,25160,28027,6242
Bundestag,0.80,gaia,33,24310,1,1703,26013,28027,3355
Bundestag,0.80,gaia,34,24310,1,2988,27298,28027,3269
Bundestag,0.80,gaia,32,24310,1,1699,26009,28027,4315
Bundestag,0.80,gaia,39,24310,1,152,24462,28027,2207
Bundestag,0.80,gaia,36,24310,1,2988,27298,28027,3405
Bundestag,0.80,gaia,27,24310,1,850,25160,28027,8375
Bundestag,0.80,gaia,37,24310,1,2988,27298,28027,3586
Bundestag,0.80,gaia,40,24310,1,999,25309,28027,2514
Bundestag,0.80,gaia,38,24310,1,407,24717,28027,3848
Bundestag,0.80,gaia,30,24310,1,1732,26042,28027,7727
Bundestag,0.80,gaia,41,24310,1,408,24718,28027,3393
Bundestag,0.80,gaia,42,24310,1,2987,27297,28027,3451
Bundestag,0.80,gaia,43,24310,1,408,24718,28027,2933
Bundestag,0.80,gaia,45,24310,1,408,24718,28027,2621
Bundestag,0.80,gaia,35,24310,1,1684,25994,28027,7281
Bundestag,0.80,gaia,48,24310,1,999,25309,28027,2475
Bundestag,0.80,gaia,47,24310,1,1398,25708,28027,3237
Bundestag,0.80,gaia,50,24310,1,999,25309,28027,2681
Bundestag,0.80,gaia,49,24310,1,1126,25436,28027,3341
Bundestag,0.80,gaia,46,24310,1,850,25160,28027,4858
Bundestag,0.80,gaia,44,24310,1,956,25266,28027,5778
Bundestag,0.80,venus,4,24310,1,154,24464,28027,5699
Bundestag,0.80,venus,5,24310,1,3425,27735,28027,5146
Bundestag,0.80,venus,3,24310,1,961,25271,28027,6865
Bundestag,0.80,venus,1,24310,1,957,25267,28027,7553
Bundestag,0.80,venus,2,24310,1,1251,25561,28027,7579
Bundestag,0.80,venus,6,24310,1,140,24450,28027,6216
Bundestag,0.80,venus,8,24310,1,154,24464,28027,5527
Bundestag,0.80,venus,9,24310,1,154,24464,28027,5643
Bundestag,0.80,venus,7,24310,1,1924,26234,28027,7125
Bundestag,0.80,venus,10,24310,1,445,24755,28027,6486
Bundestag,0.80,venus,12,24310,1,154,24464,28027,5563
