instance, struct, config, seed, edge_weight,current, best_batch, best,best_plus_negative_edge_weight, epochs_since_restart, current_temp, runtime_ms
bundestag_signed.json, config_gaia_chunks_100.json, intervals14.json, 13, 397497, 11736, 11736, 11736, -64805, 50, 0, 12874
bundestag_signed.json, config_venus_chunks_10.json, intervals10.json, 13, 397497, 11725, 11725, 11725, -64816, 50, 0.06754225682330665, 15377
bundestag_signed.json, config_gaia_chunks_10.json, intervals14.json, 13, 397497, 11736, 11736, 11736, -64805, 50, 0, 12484
bundestag_signed.json, config_gaia_chunks_100.json, intervals4.json, 13, 397497, 4877, 4876, 4876, -71664, 50, 0, 4323
bundestag_signed.json, config_venus_chunks_10.json, intervals12.json, 13, 397497, 11726, 11725, 11725, -64815, 50, 0.04502366839841621, 19258
bundestag_signed.json, config_gaia_chunks_10.json, intervals4.json, 13, 397497, 4879, 4876, 4876, -71662, 50, 0, 4979
wikisigned-k2_signed.json, config_venus_chunks_100.json, clusters12.json, 12, 712337, 44242, 44240, 44240, -40095, 1, 0.0000026681380785321054, 180014
bundestag_signed.json, config_gaia_chunks_100.json, intervals16.json, 13, 397497, 11734, 11734, 11734, -64807, 50, 0, 14108
bundestag_signed.json, config_gaia_chunks_10.json, intervals16.json, 13, 397497, 11736, 11734, 11734, -64805, 50, 0, 15603
bundestag_signed.json, config_venus_chunks_10.json, intervals4.json, 13, 397497, 3819, 3819, 3819, -72722, 50, 0.005926078823523769, 9017
bundestag_signed.json, config_gaia_chunks_10.json, intervals6.json, 13, 397497, 4278, 4277, 4277, -72263, 50, 0, 5234
bundestag_signed.json, config_gaia_chunks_100.json, intervals6.json, 13, 397497, 4277, 4277, 4277, -72264, 50, 0, 5714
bundestag_signed.json, config_venus_chunks_100.json, intervals4.json, 13, 397497, 3819, 3819, 3819, -72722, 50, 0.003950324143760944, 10447
bundestag_signed.json, config_venus_chunks_100.json, intervals14.json, 13, 397497, 11725, 11725, 11725, -64816, 50, 0.06754225682330665, 23552
bundestag_signed.json, config_venus_chunks_100.json, intervals12.json, 13, 397497, 11705, 11704, 11704, -64836, 50, 0.005926078823523769, 27749
bundestag_signed.json, config_venus_chunks_10.json, intervals14.json, 13, 397497, 11726, 11725, 11725, -64815, 50, 0.04502366839841621, 22666
wikisigned-k2_signed.json, config_gaia_chunks_100.json, clusters8.json, 12, 712337, 45072, 45069, 45069, -39265, 50, 0, 119586
bundestag_signed.json, config_gaia_chunks_100.json, intervals8.json, 13, 397497, 2723, 2723, 2723, -73818, 50, 0, 7438
wikisigned-k2_signed.json, config_venus_chunks_10.json, clusters12.json, 12, 712337, 44272, 44259, 44259, -40065, 46, 0.0000026681380785321054, 180116
bundestag_signed.json, config_gaia_chunks_10.json, intervals8.json, 13, 397497, 2727, 2723, 2723, -73814, 50, 0, 7077
wikisigned-k2_signed.json, config_gaia_chunks_100.json, clusters14.json, 12, 712337, 44984, 44979, 44979, -39353, 12, 0, 180358
bundestag_signed.json, config_venus_chunks_100.json, intervals6.json, 13, 397497, 2071, 2071, 2071, -74470, 50, 0.005926078823523769, 12485
chess_signed.json, config_gaia_chunks_10.json, clusters10.json, 13, 32650, 9164, 9153, 9153, -4440, 50, 0, 6115
bundestag_signed.json, config_venus_chunks_10.json, intervals6.json, 13, 397497, 2072, 2071, 2071, -74469, 50, 0.003950324143760944, 11301
wikisigned-k2_signed.json, config_venus_chunks_10.json, clusters4.json, 12, 712337, 44608, 44598, 44598, -39729, 50, 0.0000017785808431495014, 129667
bundestag_signed.json, config_venus_chunks_100.json, intervals8.json, 13, 397497, 11725, 11725, 11725, -64816, 50, 0.10132351758671865, 10973
wikisigned-k2_signed.json, config_venus_chunks_100.json, clusters14.json, 12, 712337, 44239, 44235, 44235, -40098, 7, 0.0000007903222865629688, 180469
chess_signed.json, config_venus_chunks_10.json, clusters10.json, 13, 32650, 9126, 9111, 9111, -4478, 50, 0.0000000000018259720574489703, 10191
chess_signed.json, config_gaia_chunks_100.json, clusters10.json, 13, 32650, 9346, 9341, 9341, -4258, 50, 0, 13625
chess_signed.json, config_venus_chunks_10.json, clusters12.json, 13, 32650, 9157, 9140, 9140, -4447, 50, 0.000000000031220292099620525, 8851
bundestag_signed.json, config_venus_chunks_10.json, intervals8.json, 13, 397497, 1001, 1001, 1001, -75540, 50, 0.0026332860742310452, 14756
chess_signed.json, config_venus_chunks_100.json, clusters10.json, 13, 32650, 9300, 9295, 9295, -4304, 50, 0.000000000000000004218752287860194, 11981
chess_signed.json, config_venus_chunks_100.json, clusters12.json, 13, 32650, 9176, 9166, 9166, -4428, 50, 0.000000000000014056520787950078, 11143
chess_signed.json, config_venus_chunks_100.json, clusters14.json, 13, 32650, 9340, 9336, 9336, -4264, 50, 0.0000000018021206734025943, 8395
chess_signed.json, config_venus_chunks_10.json, clusters14.json, 13, 32650, 9224, 9207, 9207, -4380, 50, 0.0000000005338015085221901, 8984
chess_signed.json, config_venus_chunks_100.json, clusters2.json, 13, 32650, 9776, 9775, 9775, -3828, 50, 0.00000023409932254396388, 1818
chess_signed.json, config_gaia_chunks_10.json, clusters2.json, 13, 32650, 9732, 9709, 9709, -3872, 50, 0, 1920
chess_signed.json, config_gaia_chunks_10.json, clusters14.json, 13, 32650, 9091, 9058, 9058, -4513, 50, 0, 9486
chess_signed.json, config_gaia_chunks_100.json, clusters2.json, 13, 32650, 9784, 9784, 9784, -3820, 50, 0, 3940
chess_signed.json, config_gaia_chunks_10.json, clusters12.json, 13, 32650, 9088, 9048, 9048, -4516, 50, 0, 14409
bundestag_signed.json, config_venus_chunks_100.json, intervals16.json, 13, 397497, 11704, 11704, 11704, -64837, 50, 0.005926078823523769, 32998
chess_signed.json, config_gaia_chunks_10.json, clusters16.json, 13, 32650, 9159, 9139, 9139, -4445, 50, 0, 8835
chess_signed.json, config_venus_chunks_10.json, clusters2.json, 13, 32650, 9605, 9593, 9593, -3999, 50, 0.000000000020811446713607042, 2929
chess_signed.json, config_gaia_chunks_100.json, clusters16.json, 13, 32650, 9221, 9217, 9217, -4383, 50, 0, 11311
chess_signed.json, config_gaia_chunks_100.json, clusters12.json, 13, 32650, 9139, 9136, 9136, -4465, 50, 0, 17311
chess_signed.json, config_gaia_chunks_100.json, clusters4.json, 13, 32650, 9260, 9260, 9260, -4344, 50, 0, 4831
bundestag_signed.json, config_venus_chunks_10.json, intervals16.json, 13, 397497, 11707, 11704, 11704, -64834, 50, 0.0026332860742310452, 35353
chess_signed.json, config_venus_chunks_100.json, clusters4.json, 13, 32650, 9278, 9275, 9275, -4326, 50, 0.000000000009247682058835016, 4434
chess_signed.json, config_venus_chunks_10.json, clusters4.json, 13, 32650, 9122, 9105, 9105, -4482, 50, 0.0000000000000001082085434199447, 4955
chess_signed.json, config_gaia_chunks_100.json, clusters6.json, 13, 32650, 9184, 9178, 9178, -4420, 50, 0, 5306
chess_signed.json, config_gaia_chunks_10.json, clusters4.json, 13, 32650, 9092, 9079, 9079, -4512, 50, 0, 7053
chess_signed.json, config_gaia_chunks_10.json, clusters6.json, 13, 32650, 9089, 9066, 9066, -4515, 50, 0, 6021
chess_signed.json, config_gaia_chunks_100.json, clusters14.json, 13, 32650, 9140, 9130, 9130, -4464, 50, 0, 16628
chess_signed.json, config_venus_chunks_10.json, clusters16.json, 13, 32650, 9182, 9165, 9165, -4422, 50, 0.0000000002371976682482225, 10558
chess_signed.json, config_venus_chunks_100.json, clusters6.json, 13, 32650, 9161, 9158, 9158, -4443, 50, 0.0000000002371976682482225, 5505
chess_signed.json, config_gaia_chunks_100.json, clusters8.json, 13, 32650, 9282, 9277, 9277, -4322, 50, 0, 5926
chess_signed.json, config_gaia_chunks_10.json, clusters8.json, 13, 32650, 9109, 9090, 9090, -4495, 50, 0, 6289
chess_signed.json, config_venus_chunks_10.json, clusters8.json, 13, 32650, 9370, 9345, 9345, -4234, 50, 0.00000000010540010270513314, 6633
chess_signed.json, config_venus_chunks_10.json, clusters6.json, 13, 32650, 9094, 9072, 9072, -4510, 50, 0.0000000000000001082085434199447, 8746
chess_signed.json, config_venus_chunks_100.json, clusters16.json, 13, 32650, 9150, 9149, 9149, -4454, 50, 0.00000000000000000000025000658594780742, 18489
chess_signed.json, config_venus_chunks_100.json, intervals10.json, 13, 32650, 6550, 6548, 6548, -7054, 50, 0.0000000008007823410173868, 8335
chess_signed.json, config_gaia_chunks_10.json, intervals12.json, 13, 32650, 6573, 6550, 6550, -7031, 50, 0, 7684
chess_signed.json, config_gaia_chunks_10.json, intervals10.json, 13, 32650, 6579, 6563, 6563, -7025, 50, 0, 9384
chess_signed.json, config_gaia_chunks_100.json, intervals12.json, 13, 32650, 6620, 6614, 6614, -6984, 50, 0, 9312
chess_signed.json, config_venus_chunks_10.json, intervals12.json, 13, 32650, 6518, 6493, 6493, -7086, 50, 0.00000000007025970846324174, 9348
wikisigned-k2_signed.json, config_venus_chunks_10.json, clusters14.json, 12, 712337, 44289, 44275, 44275, -40048, 32, 0.00000035118410222616844, 180259
chess_signed.json, config_venus_chunks_10.json, intervals10.json, 13, 32650, 6439, 6423, 6423, -7165, 50, 0.00000000000016020865826710935, 11547
chess_signed.json, config_gaia_chunks_10.json, intervals14.json, 13, 32650, 6612, 6584, 6584, -6992, 50, 0, 10747
chess_signed.json, config_venus_chunks_10.json, intervals14.json, 13, 32650, 6585, 6564, 6564, -7019, 50, 0.000000013691698343789923, 9906
chess_signed.json, config_gaia_chunks_100.json, intervals4.json, 13, 32650, 7399, 7390, 7390, -6205, 50, 0, 4787
chess_signed.json, config_gaia_chunks_10.json, intervals4.json, 13, 32650, 7376, 7359, 7359, -6228, 50, 0, 4935
chess_signed.json, config_venus_chunks_10.json, intervals4.json, 13, 32650, 7396, 7365, 7365, -6208, 50, 0.0000000027034513552394156, 4220
chess_signed.json, config_gaia_chunks_10.json, intervals16.json, 13, 32650, 6598, 6579, 6579, -7006, 50, 0, 10501
chess_signed.json, config_gaia_chunks_100.json, intervals10.json, 13, 32650, 6641, 6637, 6637, -6963, 50, 0, 15949
chess_signed.json, config_venus_chunks_100.json, intervals4.json, 13, 32650, 7343, 7332, 7332, -6261, 50, 0.0000000003558320855808919, 4410
wikisigned-k2_signed.json, config_gaia_chunks_100.json, clusters16.json, 12, 712337, 45057, 45052, 45052, -39280, 23, 0, 180630
chess_signed.json, config_venus_chunks_100.json, clusters8.json, 13, 32650, 9123, 9120, 9120, -4481, 50, 0.0000000000000000000000000000005852637240191097, 16534
wikisigned-k2_signed.json, config_gaia_chunks_10.json, clusters16.json, 12, 712337, 44993, 44981, 44981, -39344, 6, 0, 180099
chess_signed.json, config_venus_chunks_100.json, intervals14.json, 13, 32650, 6575, 6569, 6569, -7029, 50, 0.0000000000000062460931663811975, 14806
wikisigned-k2_signed.json, config_venus_chunks_100.json, clusters16.json, 12, 712337, 44235, 44234, 44234, -40102, 1, 0.0000011856019900434576, 180506
wikisigned-k2_signed.json, config_gaia_chunks_10.json, clusters6.json, 12, 712337, 44935, 44921, 44921, -39402, 50, 0, 156123
chess_signed.json, config_gaia_chunks_10.json, intervals6.json, 13, 32650, 6696, 6674, 6674, -6908, 50, 0, 5746
chess_signed.json, config_venus_chunks_100.json, intervals12.json, 13, 32650, 6505, 6494, 6494, -7099, 50, 0.000000000000000000009619747340013297, 16798
elec_signed.json, config_gaia_chunks_100.json, clusters12.json, 13, 100355, 14193, 14193, 14193, -7722, 50, 0, 3404
chess_signed.json, config_venus_chunks_10.json, intervals6.json, 13, 32650, 6670, 6650, 6650, -6934, 50, 0.000000006083982284905843, 4831
elec_signed.json, config_gaia_chunks_100.json, clusters10.json, 13, 100355, 14194, 14194, 14194, -7721, 50, 0, 4022
chess_signed.json, config_venus_chunks_100.json, intervals6.json, 13, 32650, 6580, 6572, 6572, -7024, 50, 0.0000000000012171929734954836, 6421
wikisigned-k2_signed.json, config_venus_chunks_10.json, clusters16.json, 12, 712337, 44241, 44234, 44234, -40096, 27, 0.00001351285335319291, 180207
chess_signed.json, config_gaia_chunks_10.json, intervals8.json, 13, 32650, 6637, 6612, 6612, -6967, 50, 0, 6364
chess_signed.json, config_gaia_chunks_100.json, intervals14.json, 13, 32650, 6620, 6612, 6612, -6984, 50, 0, 17922
chess_signed.json, config_venus_chunks_10.json, intervals8.json, 13, 32650, 6502, 6492, 6492, -7102, 50, 0.000000004055582591118235, 6585
elec_signed.json, config_venus_chunks_100.json, clusters10.json, 13, 100355, 14185, 14185, 14185, -7730, 50, 0.0007799988644162146, 6377
elec_signed.json, config_gaia_chunks_10.json, clusters2.json, 13, 100355, 14609, 14605, 14605, -7306, 50, 0, 1141
elec_signed.json, config_gaia_chunks_10.json, clusters10.json, 13, 100355, 14190, 14186, 14186, -7725, 50, 0, 6655
elec_signed.json, config_gaia_chunks_100.json, clusters2.json, 13, 100355, 14606, 14606, 14606, -7309, 50, 0, 1305
elec_signed.json, config_gaia_chunks_100.json, clusters14.json, 13, 100355, 14192, 14190, 14190, -7723, 50, 0, 3529
chess_signed.json, config_gaia_chunks_100.json, intervals6.json, 13, 32650, 6735, 6730, 6730, -6869, 50, 0, 11111
elec_signed.json, config_gaia_chunks_10.json, clusters12.json, 13, 100355, 14189, 14185, 14185, -7726, 50, 0, 6759
elec_signed.json, config_venus_chunks_100.json, clusters2.json, 13, 100355, 14608, 14608, 14608, -7307, 50, 0.0017553484970824146, 2003
elec_signed.json, config_venus_chunks_10.json, clusters2.json, 13, 100355, 14610, 14606, 14606, -7305, 50, 0.00010266455216146082, 1929
wikisigned-k2_signed.json, config_venus_chunks_10.json, clusters2.json, 12, 712337, 47733, 47721, 47721, -36604, 50, 0.000000004055582591118235, 171751
elec_signed.json, config_gaia_chunks_100.json, clusters4.json, 13, 100355, 14203, 14203, 14203, -7712, 50, 0, 2407
elec_signed.json, config_venus_chunks_10.json, clusters10.json, 13, 100355, 14188, 14185, 14185, -7727, 50, 0.0000060045115189559134, 9230
elec_signed.json, config_gaia_chunks_10.json, clusters4.json, 13, 100355, 14198, 14195, 14195, -7717, 50, 0, 1855
elec_signed.json, config_gaia_chunks_100.json, clusters6.json, 13, 100355, 14193, 14193, 14193, -7722, 50, 0, 2182
chess_signed.json, config_gaia_chunks_100.json, intervals16.json, 13, 32650, 6588, 6586, 6586, -7016, 50, 0, 21373
elec_signed.json, config_venus_chunks_100.json, clusters12.json, 13, 100355, 14189, 14188, 14188, -7726, 50, 0.000009007668045238394, 9260
elec_signed.json, config_gaia_chunks_10.json, clusters14.json, 13, 100355, 14193, 14183, 14183, -7722, 50, 0, 7399
elec_signed.json, config_venus_chunks_10.json, clusters12.json, 13, 100355, 14185, 14184, 14184, -7730, 50, 0.00006843619047082978, 7906
elec_signed.json, config_gaia_chunks_10.json, clusters16.json, 13, 100355, 14187, 14181, 14181, -7728, 50, 0, 6889
chess_signed.json, config_venus_chunks_100.json, intervals16.json, 13, 32650, 6551, 6543, 6543, -7053, 50, 0.000000000000000000164477501533813, 20703
elec_signed.json, config_gaia_chunks_10.json, clusters6.json, 13, 100355, 14190, 14187, 14187, -7725, 50, 0, 3943
elec_signed.json, config_venus_chunks_100.json, clusters4.json, 13, 100355, 14192, 14192, 14192, -7723, 50, 0.0000017785808431495014, 4358
elec_signed.json, config_venus_chunks_10.json, clusters4.json, 13, 100355, 14203, 14197, 14197, -7712, 50, 0.000045619564567855124, 4348
elec_signed.json, config_gaia_chunks_100.json, clusters8.json, 13, 100355, 14190, 14190, 14190, -7725, 50, 0, 3327
elec_signed.json, config_gaia_chunks_100.json, clusters16.json, 13, 100355, 14186, 14186, 14186, -7729, 50, 0, 7762
chess_signed.json, config_venus_chunks_10.json, intervals16.json, 13, 32650, 6513, 6487, 6487, -7091, 50, 0.000000000000000004218752287860194, 20790
chess_signed.json, config_venus_chunks_100.json, intervals8.json, 13, 32650, 6447, 6442, 6442, -7157, 50, 0.0000000000000000000001666543901928084, 14257
elec_signed.json, config_venus_chunks_100.json, clusters6.json, 13, 100355, 14187, 14187, 14187, -7728, 50, 0.000009007668045238394, 5580
elec_signed.json, config_venus_chunks_10.json, clusters6.json, 13, 100355, 14190, 14186, 14186, -7725, 50, 0.000020271307160505418, 5916
elec_signed.json, config_venus_chunks_100.json, clusters14.json, 13, 100355, 14187, 14186, 14186, -7728, 50, 0.000004002607378536012, 10980
elec_signed.json, config_gaia_chunks_10.json, clusters8.json, 13, 100355, 14186, 14183, 14183, -7729, 50, 0, 4868
elec_signed.json, config_venus_chunks_100.json, clusters16.json, 13, 100355, 14189, 14188, 14188, -7726, 50, 0.000009007668045238394, 10648
elec_signed.json, config_venus_chunks_10.json, clusters14.json, 13, 100355, 14190, 14186, 14186, -7725, 50, 0.0000026681380785321054, 11873
wikisigned-k2_signed.json, config_venus_chunks_100.json, clusters4.json, 12, 712337, 44601, 44599, 44599, -39736, 50, 0.0000000027034513552394156, 172052
elec_signed.json, config_venus_chunks_10.json, clusters8.json, 13, 100355, 14196, 14185, 14185, -7719, 50, 0.0007799988644162146, 5716
chess_signed.json, config_gaia_chunks_100.json, intervals8.json, 13, 32650, 6660, 6658, 6658, -6944, 50, 0, 17014
elec_signed.json, config_venus_chunks_100.json, clusters8.json, 13, 100355, 14191, 14190, 14190, -7724, 50, 0.000030410001740932223, 6204
wikisigned-k2_signed.json, config_venus_chunks_100.json, clusters2.json, 12, 712337, 47687, 47684, 47684, -36650, 43, 0.0000000000008113808361320893, 180334
elec_signed.json, config_venus_chunks_10.json, clusters16.json, 13, 100355, 14183, 14183, 14183, -7732, 50, 0.0000011856019900434576, 13563
elec_signed.json, config_venus_chunks_10.json, intervals4.json, 13, 100355, 11962, 11944, 11944, -9953, 50, 0.00001351285335319291, 6354
elec_signed.json, config_venus_chunks_10.json, intervals10.json, 13, 100355, 11447, 11431, 11431, -10468, 50, 0.000004002607378536012, 11105
wikisigned-k2_signed.json, config_gaia_chunks_10.json, clusters4.json, 12, 712337, 45307, 45305, 45305, -39030, 1, 0, 180025
elec_signed.json, config_gaia_chunks_10.json, intervals10.json, 13, 100355, 11458, 11444, 11444, -10457, 50, 0, 12711
elec_signed.json, config_venus_chunks_100.json, intervals4.json, 13, 100355, 11932, 11926, 11926, -9983, 50, 0.0000000018021206734025943, 8921
elec_signed.json, config_venus_chunks_100.json, intervals6.json, 13, 100355, 11530, 11528, 11528, -10385, 50, 0.0000011856019900434576, 8655
elec_signed.json, config_gaia_chunks_10.json, intervals6.json, 13, 100355, 11926, 11893, 11893, -9989, 50, 0, 9672
elec_signed.json, config_venus_chunks_10.json, intervals14.json, 13, 100355, 11437, 11427, 11427, -10478, 50, 0.0000026681380785321054, 14286
elec_signed.json, config_gaia_chunks_100.json, intervals4.json, 13, 100355, 12041, 12038, 12038, -9874, 50, 0, 13401
elec_signed.json, config_gaia_chunks_100.json, intervals6.json, 13, 100355, 12027, 12023, 12023, -9888, 50, 0, 12465
wikisigned-k2_signed.json, config_venus_chunks_10.json, clusters6.json, 12, 712337, 44334, 44324, 44324, -40003, 40, 0.00000010402333556464369, 180568
elec_signed.json, config_gaia_chunks_10.json, intervals4.json, 13, 100355, 11983, 11959, 11959, -9932, 50, 0, 12786
wikisigned-k2_signed.json, config_venus_chunks_100.json, clusters6.json, 12, 712337, 44353, 44350, 44350, -39984, 36, 0.000000046223347527895164, 180660
elec_signed.json, config_venus_chunks_100.json, intervals10.json, 13, 100355, 11416, 11410, 11410, -10499, 50, 0.000000000004109258939955586, 17459
wikisigned-k2_signed.json, config_gaia_chunks_10.json, clusters8.json, 12, 712337, 45009, 45003, 45003, -39328, 41, 0, 180345
wikisigned-k2_signed.json, config_venus_chunks_100.json, clusters8.json, 12, 712337, 44293, 44292, 44292, -40044, 9, 0.00000006934195548739149, 180593
elec_signed.json, config_gaia_chunks_100.json, intervals10.json, 13, 100355, 11498, 11490, 11490, -10417, 50, 0, 20308
elec_signed.json, config_venus_chunks_100.json, intervals8.json, 13, 100355, 11403, 11398, 11398, -10512, 50, 0.00000010402333556464369, 12136
elec_signed.json, config_gaia_chunks_100.json, intervals14.json, 13, 100355, 11676, 11673, 11673, -10239, 50, 0, 18667
elec_signed.json, config_venus_chunks_100.json, intervals14.json, 13, 100355, 11443, 11441, 11441, -10472, 50, 0.0000000003558320855808919, 18776
elec_signed.json, config_gaia_chunks_100.json, intervals8.json, 13, 100355, 11460, 11458, 11458, -10455, 50, 0, 15055
elec_signed.json, config_gaia_chunks_10.json, intervals14.json, 13, 100355, 11407, 11397, 11397, -10508, 50, 0, 20653
wikisigned-k2_signed.json, config_venus_chunks_10.json, clusters8.json, 12, 712337, 44296, 44276, 44276, -40041, 21, 0.00000023409932254396388, 180483
elec_signed.json, config_venus_chunks_10.json, intervals6.json, 13, 100355, 11483, 11480, 11480, -10432, 50, 0.0000000000000062460931663811975, 18059
elec_signed.json, config_gaia_chunks_10.json, intervals16.json, 13, 100355, 11889, 11874, 11874, -10026, 50, 0, 21409
elec_signed.json, config_venus_chunks_10.json, intervals8.json, 13, 100355, 11441, 11436, 11436, -10474, 50, 0.00000003081248346209492, 13619
elec_signed.json, config_venus_chunks_10.json, intervals12.json, 13, 100355, 11339, 11323, 11323, -10576, 50, 0.0000000000005408664653656507, 24448
elec_signed.json, config_gaia_chunks_10.json, intervals8.json, 13, 100355, 11340, 11314, 11314, -10575, 50, 0, 18244
wikisigned-k2_signed.json, config_gaia_chunks_100.json, intervals10.json, 12, 712337, 37208, 37199, 37199, -47129, 7, 0, 180745
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals10.json, 12, 712337, 35231, 35180, 35180, -49106, 2, 0.0000060045115189559134, 180204
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals10.json, 12, 712337, 37317, 37292, 37292, -47020, 11, 0, 180268
wikisigned-k2_signed.json, config_venus_chunks_100.json, intervals10.json, 12, 712337, 35029, 35027, 35027, -49308, 1, 0.0000060045115189559134, 180470
elec_signed.json, config_venus_chunks_10.json, intervals16.json, 13, 100355, 11419, 11408, 11408, -10496, 50, 0.00000000007025970846324174, 24457
elec_signed.json, config_venus_chunks_100.json, intervals12.json, 13, 100355, 11473, 11469, 11469, -10442, 50, 0.00000000000000277548622675949, 26784
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals12.json, 12, 712337, 35815, 35796, 35796, -48522, 4, 0, 180129
wikisigned-k2_signed.json, config_gaia_chunks_100.json, intervals12.json, 12, 712337, 35596, 35593, 35593, -48741, 6, 0, 180331
elec_signed.json, config_gaia_chunks_100.json, intervals12.json, 13, 100355, 11521, 11521, 11521, -10394, 50, 0, 29459
elec_signed.json, config_gaia_chunks_10.json, intervals12.json, 13, 100355, 11464, 11443, 11443, -10451, 50, 0, 28752
elec_signed.json, config_venus_chunks_100.json, intervals16.json, 13, 100355, 11400, 11397, 11397, -10515, 50, 0.000000000000014056520787950078, 28971
wikisigned-k2_signed.json, config_venus_chunks_100.json, intervals12.json, 12, 712337, 35289, 35288, 35288, -49048, 0, 0.00001351285335319291, 180360
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals12.json, 12, 712337, 35553, 35530, 35530, -48784, 6, 0.000030410001740932223, 180782
wikisigned-k2_signed.json, config_gaia_chunks_100.json, intervals14.json, 12, 712337, 36107, 36103, 36103, -48230, 3, 0, 180605
elec_signed.json, config_gaia_chunks_100.json, intervals16.json, 13, 100355, 11886, 11883, 11883, -10029, 50, 0, 32743
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals14.json, 12, 712337, 36273, 36266, 36266, -48064, 0, 0, 180175
wikisigned-k2_signed.json, config_venus_chunks_100.json, intervals14.json, 12, 712337, 35591, 35585, 35585, -48746, 2, 0.00001351285335319291, 180448
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals14.json, 12, 712337, 35674, 35674, 35674, -48663, 0, 0.000045619564567855124, 180312
wikisigned-k2_signed.json, config_gaia_chunks_100.json, intervals16.json, 12, 712337, 35952, 35950, 35950, -48385, 0, 0, 180127
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals16.json, 12, 712337, 36150, 36109, 36109, -48187, 8, 0, 180464
wikisigned-k2_signed.json, config_venus_chunks_100.json, intervals16.json, 12, 712337, 35839, 35835, 35835, -48498, 0, 0.000045619564567855124, 180005
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals16.json, 12, 712337, 35528, 35525, 35525, -48809, 0, 0.00010266455216146082, 181031
wikisigned-k2_signed.json, config_gaia_chunks_100.json, intervals4.json, 12, 712337, 39351, 39346, 39346, -44986, 0, 0, 180325
wikisigned-k2_signed.json, config_venus_chunks_100.json, intervals4.json, 12, 712337, 38480, 38470, 38470, -45857, 1, 0.000000013691698343789923, 180306
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals4.json, 12, 712337, 39553, 39517, 39517, -44784, 7, 0, 180562
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals4.json, 12, 712337, 38529, 38493, 38493, -45808, 26, 0.00000015605060840780632, 180538
wikisigned-k2_signed.json, config_gaia_chunks_100.json, intervals6.json, 12, 712337, 37028, 37018, 37018, -47309, 3, 0, 180711
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals6.json, 12, 712337, 35329, 35315, 35315, -49008, 0, 0.0000017785808431495014, 180686
wikisigned-k2_signed.json, config_venus_chunks_100.json, intervals6.json, 12, 712337, 35200, 35200, 35200, -49137, 0, 0.00000023409932254396388, 180699
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals6.json, 12, 712337, 37191, 37152, 37152, -47146, 12, 0, 180792
wikisigned-k2_signed.json, config_gaia_chunks_100.json, intervals8.json, 12, 712337, 36358, 36352, 36352, -47979, 5, 0, 180309
wikisigned-k2_signed.json, config_gaia_chunks_10.json, intervals8.json, 12, 712337, 36436, 36436, 36436, -47901, 0, 0, 180399
wikisigned-k2_signed.json, config_venus_chunks_100.json, intervals8.json, 12, 712337, 35293, 35291, 35291, -49044, 1, 0.0000007903222865629688, 180637
wikisigned-k2_signed.json, config_venus_chunks_10.json, intervals8.json, 12, 712337, 35040, 35016, 35016, -49297, 10, 0.000004002607378536012, 180306
epinions_signed.json, config_venus_chunks_100.json, clusters2.json, 13, 708507, 51960, 51957, 51957, -66659, 50, 0.00000000007025970846324174, 103157
epinions_signed.json, config_gaia_chunks_10.json, clusters14.json, 13, 708507, 47471, 47447, 47447, -71148, 50, 0, 153353
epinions_signed.json, config_venus_chunks_10.json, clusters6.json, 13, 708507, 49046, 49022, 49022, -69573, 50, 0.000004002607378536012, 144723
epinions_signed.json, config_gaia_chunks_10.json, clusters12.json, 13, 708507, 47470, 47441, 47441, -71149, 50, 0, 161466
epinions_signed.json, config_gaia_chunks_10.json, clusters2.json, 13, 708507, 50992, 50972, 50972, -67627, 50, 0, 162681
epinions_signed.json, config_venus_chunks_10.json, clusters2.json, 13, 708507, 50990, 50984, 50984, -67629, 50, 0.00000000007025970846324174, 169974
epinions_signed.json, config_gaia_chunks_100.json, clusters10.json, 13, 708507, 47547, 47547, 47547, -71072, 8, 0, 180067
epinions_signed.json, config_gaia_chunks_10.json, clusters10.json, 13, 708507, 47469, 47460, 47460, -71150, 8, 0, 180115
epinions_signed.json, config_venus_chunks_100.json, clusters10.json, 13, 708507, 49073, 49072, 49072, -69546, 1, 0.00000002053960147583247, 180124
epinions_signed.json, config_venus_chunks_10.json, clusters10.json, 13, 708507, 49017, 49002, 49002, -69602, 32, 0.00000035118410222616844, 180730
epinions_signed.json, config_gaia_chunks_100.json, clusters12.json, 13, 708507, 47476, 47474, 47474, -71143, 23, 0, 180492
epinions_signed.json, config_venus_chunks_10.json, clusters12.json, 13, 708507, 48942, 48923, 48923, -69677, 16, 0.0000011856019900434576, 180002
